subj_id_no	age	gender	occupation	strategy1	strategy2
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
148	22	w	stud_non_psy	1	Versucht Sätze zu bilden mit den EEE Wörtern, Dinge die ich mag, heute gesehen habe oder Wörter miteinander verknüpft wie der Elemant schmiedet ein Reptil im Lager und der Junge und das Mädchen mögen Elefanten. 
